,Dataset,Column,Algorithm,Comparisons,deletions_val_distStatic,runs_val_distStatic,deletions_comp_distStatic,runs_comp_distStatic,arr_len,introsort,insertion_sort,merge_sort,timsort,quick_sort,selection_sort
1279,Group4_student_scores_data_cleaned,Attendance Rate,merge_sort,9976,31,21,121,39,1000,1000000000,247989,9976,13455,1000000000,1000000000
1280,Group4_student_scores_data_cleaned,Extracurricular Activities,merge_sort,9976,27,14,124,39,1000,1000000000,208870,9976,12193,1000000000,1000000000
1281,ForumMessages,Id,merge_sort,133616,29,20,121,39,10000,1000000000,17464456,133616,157249,1000000000,1000000000
1282,ForumMessages,ForumTopicId,merge_sort,133616,28,18,118,39,10000,1000000000,18334164,133616,144251,1000000000,1000000000
1283,ForumMessages,PostUserId,merge_sort,133616,32,21,117,39,10000,1000000000,23948381,133616,145766,1000000000,1000000000
1284,ForumMessages,ReplyToForumMessageId,merge_sort,133616,28,19,129,39,10000,1000000000,17561706,133616,145785,1000000000,1000000000
1285,ForumMessages,Medal,timsort,103760,5,4,54,39,10000,1000000000,2197779,133616,103760,1000000000,1000000000
1286,Y,Price,merge_sort,15472,28,19,124,39,1460,1000000000,539065,15472,18124,1000000000,1000000000
1287,Clean,Unnamed: 0,insertion_sort,1008,0,0,39,39,1009,1000000000,1008,10075,6022,1000000000,1000000000
1288,Clean,Adm_Year,merge_sort,10075,27,17,124,39,1009,1000000000,197853,10075,11758,1000000000,1000000000
1289,Clean,Age,merge_sort,10075,29,16,116,39,1009,1000000000,202281,10075,12155,1000000000,1000000000
1290,Clean,HSC_Pass_Year,merge_sort,10075,23,16,119,39,1009,1000000000,156117,10075,11691,1000000000,1000000000
1291,Clean,Curr_Sem1,merge_sort,10075,29,17,115,39,1009,1000000000,183844,10075,12248,1000000000,1000000000
1292,Clean,Study_Hours1,merge_sort,10075,30,17,125,39,1009,1000000000,225418,10075,12884,1000000000,1000000000
1293,Clean,Study_Sessions1,merge_sort,10075,29,11,140,39,1009,1000000000,155837,10075,11263,1000000000,1000000000
1294,Clean,SM_Hours1,merge_sort,10075,33,14,130,39,1009,1000000000,171240,10075,12167,1000000000,1000000000
1295,Clean,Avg_Attendance1,merge_sort,10075,23,13,98,39,1009,1000000000,217619,10075,12217,1000000000,1000000000
1296,Clean,Skill_Dev_Hours1,merge_sort,10075,30,12,133,39,1009,1000000000,160140,10075,11685,1000000000,1000000000
1297,Clean,Prev_SGPA1,merge_sort,10075,32,17,125,39,1009,1000000000,350962,10075,13802,1000000000,1000000000
1298,Clean,Curr_CGPA1,merge_sort,10075,30,19,120,39,1009,1000000000,248309,10075,13668,1000000000,1000000000
1299,Clean,Completed_Credits1,merge_sort,10075,27,19,116,39,1009,1000000000,167055,10075,13019,1000000000,1000000000
1300,Clean,Diploma,timsort,6352,0,0,39,39,1009,1000000000,12569,10075,6352,1000000000,1000000000
1301,Clean,Family_Income1,merge_sort,10075,19,11,90,39,1009,1000000000,141156,10075,10448,1000000000,1000000000
1302,predict_breathe,peaks_diff,merge_sort,15136,28,17,132,39,1432,1000000000,516248,15136,16837,1000000000,1000000000
1303,predict_breathe,period,merge_sort,15136,28,17,126,39,1432,1000000000,480220,15136,19114,1000000000,1000000000
1304,predict_breathe,oxigen_per_lit,merge_sort,15136,29,16,130,39,1432,1000000000,533964,15136,15867,1000000000,1000000000
1305,538ratingsMen,Season,insertion_sort,475,0,0,39,39,476,1000000000,475,4248,2364,1000000000,1000000000
1306,538ratingsMen,TeamID,merge_sort,4248,31,20,126,39,476,1000000000,59164,4248,5922,1000000000,1000000000
1307,538ratingsMen,538rating,merge_sort,4248,34,33,114,39,476,1000000000,65023,4248,7848,1000000000,1000000000
1308,Original,id,insertion_sort,4176,0,0,39,39,4177,1000000000,4176,50286,37347,1000000000,1000000000
1309,Original,Length,timsort,45749,28,17,128,39,4177,1000000000,4000744,50286,45749,1000000000,1000000000
1310,Original,Diameter,timsort,49409,28,18,122,39,4177,1000000000,4039135,50286,49409,1000000000,1000000000
1311,Original,Height,merge_sort,50286,29,18,129,39,4177,1000000000,4034534,50286,51092,1000000000,1000000000
1312,Original,Whole_weight,merge_sort,50286,28,17,131,39,4177,1000000000,4107906,50286,50590,1000000000,1000000000
1313,Original,Shucked_weight,merge_sort,50286,29,19,126,39,4177,1000000000,4041111,50286,51397,1000000000,1000000000
1314,Original,Viscera_weight,merge_sort,50286,29,16,127,39,4177,1000000000,4111825,50286,51131,1000000000,1000000000
1315,Original,Shell_weight,merge_sort,50286,30,18,131,39,4177,1000000000,4146508,50286,50649,1000000000,1000000000
1316,Original,Rings,timsort,50146,33,20,121,39,4177,1000000000,4043069,50286,50146,1000000000,1000000000
1317,Youtuber,Rank,insertion_sort,2041,4,1,60,39,1045,1000000000,2041,10492,7295,1000000000,1000000000
1318,Apple Market Data,Open,merge_sort,28612,20,19,111,39,2516,1000000000,229258,28612,29522,1000000000,1000000000
1319,Apple Market Data,High,merge_sort,28612,21,20,112,39,2516,1000000000,228900,28612,29691,1000000000,1000000000
1320,Apple Market Data,Low,merge_sort,28612,20,17,111,39,2516,1000000000,227581,28612,29249,1000000000,1000000000
1321,Apple Market Data,Close,merge_sort,28612,20,18,112,39,2516,1000000000,228232,28612,29677,1000000000,1000000000
1322,Apple Market Data,Adj Close,merge_sort,28612,19,17,108,39,2516,1000000000,213123,28612,29573,1000000000,1000000000
1323,Apple Market Data,Volume,merge_sort,28612,34,24,123,39,2516,1000000000,2375437,28612,32752,1000000000,1000000000
1324,Apple Market Data,Dividends,timsort,20349,0,0,39,39,2516,1000000000,51522,28612,20349,1000000000,1000000000
1325,Apple Market Data,Stock Splits,insertion_sort,5598,0,0,39,39,2516,1000000000,5598,28612,20013,1000000000,1000000000
1326,katunayake_t_2017-2018,station_id,insertion_sort,1063,0,0,39,39,1064,1000000000,1063,10720,7385,1000000000,1000000000
1327,katunayake_t_2017-2018,year,insertion_sort,1063,0,0,39,39,1064,1000000000,1063,10720,7385,1000000000,1000000000
1328,katunayake_t_2017-2018,month,timsort,7473,2,1,49,39,1064,1000000000,174748,10720,7473,1000000000,1000000000
1329,katunayake_t_2017-2018,day,timsort,8985,33,12,130,39,1064,1000000000,266533,10720,8985,1000000000,1000000000
1330,katunayake_t_2017-2018,obs_val,merge_sort,10720,32,23,127,39,1064,1000000000,300029,10720,11277,1000000000,1000000000
1331,Higher Education Statistics,GRE Score,merge_sort,46383,31,22,121,39,3883,1000000000,3705774,46383,59470,1000000000,1000000000
1332,Group2_stock_market_prices_data,Open Price,merge_sort,9976,29,20,125,39,1000,1000000000,245174,9976,13779,1000000000,1000000000
1333,Group2_stock_market_prices_data,Close Price,merge_sort,9976,29,20,126,39,1000,1000000000,247766,9976,13574,1000000000,1000000000
1334,Group2_stock_market_prices_data,High Price,merge_sort,9976,30,20,126,39,1000,1000000000,241935,9976,13227,1000000000,1000000000
1335,Group2_stock_market_prices_data,Low Price,merge_sort,9976,31,17,132,39,1000,1000000000,239859,9976,13866,1000000000,1000000000
1336,Group2_stock_market_prices_data,Volume,merge_sort,9976,31,19,118,39,1000,1000000000,257662,9976,13626,1000000000,1000000000
1337,Group2_stock_market_prices_data,Market Cap,merge_sort,9976,27,18,126,39,1000,1000000000,245068,9976,13408,1000000000,1000000000
1338,aus_real_estate,Price,merge_sort,61808,31,21,114,39,5000,1000000000,6170720,61808,68493,1000000000,1000000000
1339,aus_real_estate,Bedrooms,merge_sort,61808,31,14,114,39,5000,1000000000,4933882,61808,63841,1000000000,1000000000
1340,aus_real_estate,Bathrooms,timsort,60906,23,13,106,39,5000,1000000000,4196124,61808,60906,1000000000,1000000000
1341,aus_real_estate,SqFt,merge_sort,61808,29,22,119,39,5000,1000000000,6235148,61808,68365,1000000000,1000000000
1342,aus_real_estate,Year_Built,merge_sort,61808,28,20,117,39,5000,1000000000,6242961,61808,67936,1000000000,1000000000
1343,aus_real_estate,Garage,timsort,56578,16,10,95,39,5000,1000000000,3115459,61808,56578,1000000000,1000000000
1344,aus_real_estate,Lot_Area,merge_sort,61808,31,19,133,39,5000,1000000000,6202796,61808,68480,1000000000,1000000000
1345,EpisodeAgents,Id,timsort,114661,5,1,63,39,10000,1000000000,24223066,133616,114661,1000000000,1000000000
1346,EpisodeAgents,EpisodeId,timsort,103946,5,1,63,39,10000,1000000000,24203417,133616,103946,1000000000,1000000000
1347,EpisodeAgents,Index,timsort,108877,6,6,56,39,10000,1000000000,12033243,133616,108877,1000000000,1000000000
1348,EpisodeAgents,Reward,timsort,126136,26,10,103,39,10000,1000000000,14047660,133616,126136,1000000000,1000000000
1349,EpisodeAgents,State,insertion_sort,9999,0,0,39,39,10000,1000000000,9999,133616,99500,1000000000,1000000000
1350,EpisodeAgents,SubmissionId,merge_sort,133616,31,19,126,39,10000,1000000000,28384394,133616,147338,1000000000,1000000000
1351,EpisodeAgents,InitialConfidence,merge_sort,133616,35,15,119,39,10000,1000000000,21749832,133616,137564,1000000000,1000000000
1352,EpisodeAgents,InitialScore,merge_sort,133616,31,21,118,39,10000,1000000000,25704569,133616,147357,1000000000,1000000000
1353,EpisodeAgents,UpdatedConfidence,merge_sort,133616,35,13,119,39,10000,1000000000,21755212,133616,137096,1000000000,1000000000
1354,EpisodeAgents,UpdatedScore,merge_sort,133616,32,22,115,39,10000,1000000000,25737309,133616,147368,1000000000,1000000000
1355,HepatitisCdata,Unnamed: 0,insertion_sort,588,0,0,39,39,589,1000000000,588,5455,3503,1000000000,1000000000
1356,HepatitisCdata,Age,timsort,3791,16,5,114,39,589,1000000000,46355,5455,3791,1000000000,1000000000
1357,HepatitisCdata,ALB,merge_sort,5455,31,19,126,39,589,1000000000,104525,5455,6305,1000000000,1000000000
1358,HepatitisCdata,ALP,merge_sort,5455,30,21,121,39,589,1000000000,90492,5455,6020,1000000000,1000000000
1359,HepatitisCdata,ALT,merge_sort,5455,31,21,129,39,589,1000000000,110894,5455,6170,1000000000,1000000000
1360,HepatitisCdata,AST,merge_sort,5455,28,19,116,39,589,1000000000,85812,5455,6187,1000000000,1000000000
1361,HepatitisCdata,BIL,merge_sort,5455,29,19,119,39,589,1000000000,89249,5455,6106,1000000000,1000000000
1362,HepatitisCdata,CHE,merge_sort,5455,29,17,134,39,589,1000000000,102043,5455,6110,1000000000,1000000000
1363,HepatitisCdata,CHOL,merge_sort,5455,29,18,135,39,589,1000000000,88696,5455,6161,1000000000,1000000000
1364,HepatitisCdata,CREA,merge_sort,5455,32,22,122,39,589,1000000000,114037,5455,6150,1000000000,1000000000
1365,HepatitisCdata,GGT,merge_sort,5455,27,19,117,39,589,1000000000,86017,5455,6026,1000000000,1000000000
1366,HepatitisCdata,PROT,merge_sort,5455,31,22,123,39,589,1000000000,94979,5455,6193,1000000000,1000000000
1367,supermarket_sales - Sheet1,Unit price,merge_sort,9976,32,20,134,39,1000,1000000000,251055,9976,13700,1000000000,1000000000
1368,supermarket_sales - Sheet1,Quantity,merge_sort,9976,30,21,126,39,1000,1000000000,236902,9976,12821,1000000000,1000000000
1369,supermarket_sales - Sheet1,Tax 5%,merge_sort,9976,30,20,127,39,1000,1000000000,261150,9976,13701,1000000000,1000000000
1370,supermarket_sales - Sheet1,Total,merge_sort,9976,30,20,127,39,1000,1000000000,261150,9976,13701,1000000000,1000000000
1371,supermarket_sales - Sheet1,cogs,merge_sort,9976,30,20,127,39,1000,1000000000,261150,9976,13701,1000000000,1000000000
1372,supermarket_sales - Sheet1,gross margin percentage,insertion_sort,999,0,0,39,39,1000,1000000000,999,9976,5968,1000000000,1000000000
1373,supermarket_sales - Sheet1,gross income,merge_sort,9976,30,20,127,39,1000,1000000000,261150,9976,13701,1000000000,1000000000
1374,supermarket_sales - Sheet1,Rating,merge_sort,9976,26,17,121,39,1000,1000000000,251125,9976,13670,1000000000,1000000000
1375,actions,dated_uid,merge_sort,10528,29,14,135,39,1048,1000000000,262533,10528,11399,1000000000,1000000000
1376,actions,dater_uid,timsort,9514,31,16,123,39,1048,1000000000,278180,10528,9514,1000000000,1000000000
1377,actions,interests_correlation,merge_sort,10528,28,21,119,39,1048,1000000000,224820,10528,11449,1000000000,1000000000
1378,actions,dater_liked_dated,timsort,10459,33,17,129,39,1048,1000000000,209776,10528,10459,1000000000,1000000000
1379,actions,probability_dated_wants_to_date,merge_sort,10528,30,16,119,39,1048,1000000000,215839,10528,10558,1000000000,1000000000
1380,actions,already_met_before,insertion_sort,1047,0,0,39,39,1048,1000000000,1047,10528,7274,1000000000,1000000000
1381,actions,dater_wants_to_date,timsort,9053,23,7,112,39,1048,1000000000,121017,10528,9053,1000000000,1000000000
1382,actions,dated_wants_to_date,timsort,9092,16,9,95,39,1048,1000000000,144161,10528,9092,1000000000,1000000000
1383,actions,is_match,timsort,8394,30,3,124,39,1048,1000000000,68199,10528,8394,1000000000,1000000000
1384,data_moods,popularity,merge_sort,6522,31,21,123,39,686,1000000000,114532,6522,7456,1000000000,1000000000
1385,data_moods,length,merge_sort,6522,32,22,122,39,686,1000000000,118520,6522,7587,1000000000,1000000000
1386,data_moods,danceability,merge_sort,6522,29,17,130,39,686,1000000000,118674,6522,7616,1000000000,1000000000
1387,data_moods,acousticness,merge_sort,6522,30,19,127,39,686,1000000000,109836,6522,7439,1000000000,1000000000
1388,data_moods,energy,merge_sort,6522,31,19,125,39,686,1000000000,124508,6522,7830,1000000000,1000000000
1389,data_moods,instrumentalness,merge_sort,6522,30,18,123,39,686,1000000000,115148,6522,7649,1000000000,1000000000
1390,data_moods,liveness,merge_sort,6522,32,21,127,39,686,1000000000,120394,6522,7787,1000000000,1000000000
1391,data_moods,valence,merge_sort,6522,30,18,127,39,686,1000000000,120446,6522,7654,1000000000,1000000000
1392,data_moods,loudness,merge_sort,6522,31,20,128,39,686,1000000000,124586,6522,7778,1000000000,1000000000
1393,data_moods,speechiness,merge_sort,6522,31,19,121,39,686,1000000000,120517,6522,7710,1000000000,1000000000
1394,data_moods,tempo,merge_sort,6522,31,16,128,39,686,1000000000,117691,6522,7691,1000000000,1000000000
1395,data_moods,key,merge_sort,6522,29,16,122,39,686,1000000000,100007,6522,7252,1000000000,1000000000
1396,data_moods,time_signature,timsort,4941,5,5,52,39,686,1000000000,28766,6522,4941,1000000000,1000000000
1397,Indian Liver Patient Dataset (ILPD),age,merge_sort,5345,32,21,121,39,579,1000000000,85319,5345,5830,1000000000,1000000000
1398,Indian Liver Patient Dataset (ILPD),tot_bilirubin,merge_sort,5345,32,20,129,39,579,1000000000,79264,5345,5887,1000000000,1000000000
1399,Indian Liver Patient Dataset (ILPD),direct_bilirubin,merge_sort,5345,32,14,133,39,579,1000000000,72630,5345,5686,1000000000,1000000000
1400,Indian Liver Patient Dataset (ILPD),tot_proteins,merge_sort,5345,31,17,128,39,579,1000000000,88933,5345,6050,1000000000,1000000000
1401,Indian Liver Patient Dataset (ILPD),albumin,merge_sort,5345,30,20,130,39,579,1000000000,85540,5345,6152,1000000000,1000000000
1402,Indian Liver Patient Dataset (ILPD),ag_ratio,merge_sort,5345,30,21,124,39,579,1000000000,83668,5345,6123,1000000000,1000000000
1403,Indian Liver Patient Dataset (ILPD),sgpt,merge_sort,5345,30,21,120,39,579,1000000000,71282,5345,5931,1000000000,1000000000
1404,Indian Liver Patient Dataset (ILPD),sgot,merge_sort,5345,29,21,127,39,579,1000000000,77876,5345,5919,1000000000,1000000000
1405,Indian Liver Patient Dataset (ILPD),alkphos,merge_sort,5345,31,21,123,39,579,1000000000,80551,5345,5906,1000000000,1000000000
1406,Indian Liver Patient Dataset (ILPD),is_patient,timsort,4376,18,4,103,39,579,1000000000,33942,5345,4376,1000000000,1000000000
1407,powerball_zaf,Powerball,merge_sort,12808,31,19,123,39,1238,1000000000,369323,12808,14188,1000000000,1000000000
1408,powerball_zaf,Result,timsort,9914,31,6,117,39,1238,1000000000,91550,12808,9914,1000000000,1000000000
1409,powerball_zaf,Jackpot,merge_sort,12808,30,19,119,39,1238,1000000000,302694,12808,16038,1000000000,1000000000
1410,teleCust1000t,region,merge_sort,9976,22,15,105,39,1000,1000000000,160360,9976,11080,1000000000,1000000000
1411,teleCust1000t,tenure,merge_sort,9976,30,18,132,39,1000,1000000000,248670,9976,13571,1000000000,1000000000
1412,teleCust1000t,age,merge_sort,9976,32,21,127,39,1000,1000000000,240331,9976,13471,1000000000,1000000000
1413,teleCust1000t,marital,merge_sort,9976,18,10,104,39,1000,1000000000,127368,9976,10174,1000000000,1000000000
1414,teleCust1000t,address,merge_sort,9976,32,19,127,39,1000,1000000000,237907,9976,13445,1000000000,1000000000
1415,teleCust1000t,income,merge_sort,9976,29,21,124,39,1000,1000000000,253922,9976,13619,1000000000,1000000000
1416,teleCust1000t,ed,merge_sort,9976,30,16,124,39,1000,1000000000,197687,9976,11487,1000000000,1000000000
1417,teleCust1000t,employ,merge_sort,9976,31,18,130,39,1000,1000000000,244551,9976,13562,1000000000,1000000000
1418,teleCust1000t,retire,timsort,6694,0,0,39,39,1000,1000000000,22456,9976,6694,1000000000,1000000000
1419,teleCust1000t,gender,timsort,9445,23,10,108,39,1000,1000000000,118572,9976,9445,1000000000,1000000000
1420,teleCust1000t,reside,merge_sort,9976,32,15,120,39,1000,1000000000,188664,9976,12029,1000000000,1000000000
1421,teleCust1000t,custcat,merge_sort,9976,25,12,127,39,1000,1000000000,179859,9976,11761,1000000000,1000000000
1422,pizza_hut_reviews,stars,merge_sort,47904,12,10,85,39,4000,1000000000,2437971,47904,49083,1000000000,1000000000
1423,commute_data,OFIPS,timsort,120966,25,11,118,39,10000,1000000000,25131413,133616,120966,1000000000,1000000000
1424,commute_data,DFIPS,timsort,122255,24,11,114,39,10000,1000000000,25202042,133616,122255,1000000000,1000000000
1425,commute_data,OSTFIPS,timsort,120861,26,11,119,39,10000,1000000000,24386047,133616,120861,1000000000,1000000000
1426,commute_data,OCTFIPS,merge_sort,133616,32,19,129,39,10000,1000000000,24755721,133616,139714,1000000000,1000000000
1427,commute_data,OTRFIPS,merge_sort,133616,28,19,125,39,10000,1000000000,25993658,133616,144015,1000000000,1000000000
1428,commute_data,DSTFIPS,timsort,121061,26,11,119,39,10000,1000000000,24407337,133616,121061,1000000000,1000000000
1429,commute_data,DCTFIPS,merge_sort,133616,31,19,125,39,10000,1000000000,24860084,133616,140696,1000000000,1000000000
1430,commute_data,DTRFIPS,merge_sort,133616,29,21,126,39,10000,1000000000,25577923,133616,145424,1000000000,1000000000
1431,commute_data,FLOW,timsort,111730,30,21,89,39,10000,1000000000,45568549,133616,111730,1000000000,1000000000
1432,commute_data,MOE,merge_sort,133616,33,23,115,39,10000,1000000000,30216831,133616,147055,1000000000,1000000000
1433,commute_data,LENKM,timsort,128657,33,12,123,39,10000,1000000000,15456975,133616,128657,1000000000,1000000000
1434,commute_data,ESTDIVMOE,merge_sort,133616,33,19,128,39,10000,1000000000,30399327,133616,145951,1000000000,1000000000
1435,Tags,Id,insertion_sort,805,0,0,39,39,806,1000000000,805,7842,4805,1000000000,1000000000
1436,Tags,ParentTagId,timsort,6617,12,11,81,39,806,1000000000,48321,7842,6617,1000000000,1000000000
1437,Tags,DatasetCount,merge_sort,7842,34,15,124,39,806,1000000000,224138,7842,8903,1000000000,1000000000
